MFile 1 7 960 
MTrk    
0 Tempo 100000  
TrkEnd    
MTrk    
0 PrCh ch=6 p=53 
0 Meta TrkName "ATAC" 
1500460 Off ch=3 n=8 v=0
1500463 On ch=3 n=8 v=100
1500569 On ch=3 n=15 v=100
1500636 Off ch=3 n=8 v=0
1500661 Off ch=3 n=15 v=0
1501654 On ch=3 n=20 v=100
1501943 Off ch=3 n=20 v=0
1502495 On ch=3 n=5 v=100
1502625 On ch=3 n=48 v=100
1502647 On ch=3 n=28 v=100
1502647 On ch=3 n=38 v=100
1502647 Off ch=3 n=5 v=0
1502648 On ch=3 n=13 v=100
1502650 On ch=3 n=45 v=100
1502711 Off ch=3 n=13 v=0
1502724 Off ch=3 n=48 v=0
1502727 Off ch=3 n=28 v=0
1502745 Off ch=3 n=38 v=0
1502847 Off ch=3 n=45 v=0
1503594 On ch=3 n=10 v=100
1503780 Off ch=3 n=10 v=0
1504066 On ch=3 n=12 v=100
1504685 On ch=3 n=49 v=100
1504685 On ch=3 n=49 v=100
1504872 Off ch=3 n=12 v=0
1504986 On ch=3 n=21 v=100
1505009 On ch=3 n=15 v=100
1505009 On ch=3 n=32 v=100
1505109 Off ch=3 n=49 v=0
1505109 Off ch=3 n=49 v=0
1505118 Off ch=3 n=21 v=0
1505135 On ch=3 n=14 v=100
1505137 Off ch=3 n=15 v=0
1505162 Off ch=3 n=32 v=0
1505181 On ch=3 n=31 v=100
1505516 Off ch=3 n=14 v=0
1505753 Off ch=3 n=31 v=0
1509003 On ch=3 n=7 v=100
1509061 Off ch=3 n=7 v=0
1511037 On ch=3 n=9 v=100
1511051 On ch=3 n=11 v=100
1511162 Off ch=3 n=9 v=0
1511468 On ch=3 n=34 v=100
1511505 On ch=3 n=13 v=100
1511526 Off ch=3 n=11 v=0
1511721 Off ch=3 n=13 v=0
1511722 Off ch=3 n=34 v=0
1511827 On ch=3 n=49 v=100
1511841 On ch=3 n=21 v=100
1511940 Off ch=3 n=49 v=0
1511941 Off ch=3 n=21 v=0
1511949 On ch=3 n=11 v=100
1512267 On ch=3 n=33 v=100
1512298 Off ch=3 n=11 v=0
1512370 On ch=3 n=17 v=100
1512370 On ch=3 n=23 v=100
1512502 Off ch=3 n=33 v=0
1512639 Off ch=3 n=17 v=0
1512700 Off ch=3 n=23 v=0
1514724 On ch=3 n=18 v=100
1514749 Off ch=3 n=18 v=0
1515202 On ch=3 n=14 v=100
1515389 Off ch=3 n=14 v=0
1515655 On ch=3 n=7 v=100
1515810 On ch=3 n=18 v=100
1515811 Off ch=3 n=7 v=0
1516709 Off ch=3 n=18 v=0
1518000 On ch=3 n=52 v=100
1518016 On ch=3 n=46 v=100
1518043 On ch=3 n=27 v=100
1518078 On ch=3 n=30 v=100
1518166 Off ch=3 n=46 v=0
1518189 Off ch=3 n=52 v=0
1518277 Off ch=3 n=27 v=0
1518353 Off ch=3 n=30 v=0
1518378 On ch=3 n=7 v=100
1519249 Off ch=3 n=7 v=0
1519259 On ch=3 n=46 v=100
1519307 On ch=3 n=24 v=100
1519441 On ch=3 n=18 v=100
1519441 On ch=3 n=18 v=100
1519474 On ch=3 n=10 v=100
1519482 On ch=3 n=14 v=100
1519532 Off ch=3 n=46 v=0
1519839 Off ch=3 n=10 v=0
1519840 Off ch=3 n=24 v=0
1519841 On ch=3 n=15 v=100
1519885 Off ch=3 n=14 v=0
1519916 Off ch=3 n=18 v=0
1519916 Off ch=3 n=18 v=0
1520295 Off ch=3 n=15 v=0
1520843 On ch=3 n=15 v=100
1520969 Off ch=3 n=15 v=0
1521014 On ch=3 n=35 v=100
1521237 Off ch=3 n=35 v=0
1522438 On ch=3 n=45 v=100
1522438 On ch=3 n=45 v=100
1522663 On ch=3 n=35 v=100
1522748 Off ch=3 n=35 v=0
1522796 On ch=3 n=13 v=100
1522798 Off ch=3 n=45 v=0
1522798 Off ch=3 n=45 v=0
1522928 On ch=3 n=15 v=100
1522928 Off ch=3 n=13 v=0
1522945 On ch=3 n=13 v=100
1523017 On ch=3 n=8 v=100
1523030 Off ch=3 n=15 v=0
1523031 Off ch=3 n=13 v=0
1523188 Off ch=3 n=8 v=0
1523191 On ch=3 n=11 v=100
1523383 On ch=3 n=15 v=100
1523401 On ch=3 n=8 v=100
1523401 Off ch=3 n=11 v=0
1523484 On ch=3 n=16 v=100
1523488 Off ch=3 n=8 v=0
1523489 Off ch=3 n=15 v=0
1523549 Off ch=3 n=16 v=0
1523558 On ch=3 n=59 v=100
1523667 On ch=3 n=32 v=100
1523778 On ch=3 n=33 v=100
1523778 Off ch=3 n=32 v=0
1523818 On ch=3 n=46 v=100
1523858 Off ch=3 n=33 v=0
1523919 On ch=3 n=24 v=100
1523919 On ch=3 n=24 v=100
1523936 On ch=3 n=22 v=100
1524036 Off ch=3 n=22 v=0
1524038 Off ch=3 n=46 v=0
1524048 Off ch=3 n=59 v=0
1524107 Off ch=3 n=24 v=0
1524107 Off ch=3 n=24 v=0
1524296 On ch=3 n=19 v=100
1524498 Off ch=3 n=19 v=0
1526112 On ch=3 n=27 v=100
1526112 On ch=3 n=27 v=100
1526251 On ch=3 n=17 v=100
1526332 On ch=3 n=38 v=100
1526332 On ch=3 n=38 v=100
1526506 Off ch=3 n=17 v=0
1526510 Off ch=3 n=27 v=0
1526510 Off ch=3 n=27 v=0
1526599 Off ch=3 n=38 v=0
1526599 Off ch=3 n=38 v=0
1526820 On ch=3 n=8 v=100
1527011 On ch=3 n=4 v=100
1527054 Off ch=3 n=8 v=0
1527062 Off ch=3 n=4 v=0
1533986 On ch=3 n=37 v=100
1533987 On ch=3 n=20 v=100
1533987 On ch=3 n=32 v=100
1533988 On ch=3 n=16 v=100
1534082 Off ch=3 n=16 v=0
1534096 Off ch=3 n=20 v=0
1534147 Off ch=3 n=32 v=0
1534218 Off ch=3 n=37 v=0
1534370 On ch=3 n=41 v=100
1534505 Off ch=3 n=41 v=0
1535218 On ch=3 n=7 v=100
1535454 Off ch=3 n=7 v=0
1535498 On ch=3 n=8 v=100
1535886 Off ch=3 n=8 v=0
1535887 On ch=3 n=0 v=100
1535920 Off ch=3 n=0 v=0
1535978 On ch=3 n=17 v=100
1536200 Off ch=3 n=17 v=0
1536202 On ch=3 n=10 v=100
1537322 Off ch=3 n=10 v=0
1537326 On ch=3 n=11 v=100
1537731 Off ch=3 n=11 v=0
1537971 On ch=3 n=18 v=100
1538108 On ch=3 n=13 v=100
1538113 On ch=3 n=27 v=100
1538487 Off ch=3 n=18 v=0
1538551 Off ch=3 n=13 v=0
1538741 Off ch=3 n=27 v=0
1539728 On ch=3 n=12 v=100
1539779 Off ch=3 n=12 v=0
1539783 On ch=3 n=20 v=100
1539860 Off ch=3 n=20 v=0
1540285 On ch=3 n=14 v=100
1540386 Off ch=3 n=14 v=0
1540497 On ch=3 n=34 v=100
1540497 On ch=3 n=36 v=100
1540528 On ch=3 n=14 v=100
1540551 On ch=3 n=23 v=100
1540598 Off ch=3 n=34 v=0
1540647 Off ch=3 n=36 v=0
1540668 On ch=3 n=16 v=100
1540766 Off ch=3 n=14 v=0
1540827 Off ch=3 n=23 v=0
1540854 Off ch=3 n=16 v=0
1542222 On ch=3 n=7 v=100
1542342 Off ch=3 n=7 v=0
1542398 On ch=3 n=9 v=100
1542685 On ch=3 n=27 v=100
1542750 On ch=3 n=5 v=100
1542753 Off ch=3 n=9 v=0
1542928 Off ch=3 n=27 v=0
1542929 On ch=3 n=10 v=100
1542929 Off ch=3 n=5 v=0
1543590 Off ch=3 n=10 v=0
1543938 On ch=3 n=27 v=100
1543997 Off ch=3 n=27 v=0
1544467 On ch=3 n=14 v=100
1544575 Off ch=3 n=14 v=0
1545275 On ch=3 n=39 v=100
1545388 Off ch=3 n=39 v=0
1545397 On ch=3 n=25 v=100
1545573 On ch=3 n=29 v=100
1545634 On ch=3 n=18 v=100
1545740 Off ch=3 n=25 v=0
1545747 On ch=3 n=23 v=100
1546100 Off ch=3 n=29 v=0
1546101 Off ch=3 n=18 v=0
1546103 Off ch=3 n=23 v=0
1546138 On ch=3 n=23 v=100
1546171 On ch=3 n=22 v=100
1546280 Off ch=3 n=23 v=0
1546301 Off ch=3 n=22 v=0
1546883 On ch=3 n=8 v=100
1546907 Off ch=3 n=8 v=0
1547082 On ch=3 n=35 v=100
1547082 On ch=3 n=35 v=100
1547084 On ch=3 n=15 v=100
1547084 On ch=3 n=15 v=100
1547253 Off ch=3 n=15 v=0
1547253 Off ch=3 n=15 v=0
1547255 On ch=3 n=3 v=100
1547496 Off ch=3 n=3 v=0
1547498 On ch=3 n=19 v=100
1547498 On ch=3 n=19 v=100
1547687 On ch=3 n=25 v=100
1547750 Off ch=3 n=19 v=0
1547750 Off ch=3 n=19 v=0
1547752 Off ch=3 n=35 v=0
1547752 Off ch=3 n=35 v=0
1547774 Off ch=3 n=25 v=0
1548097 On ch=3 n=35 v=100
1548097 On ch=3 n=35 v=100
1548165 On ch=3 n=17 v=100
1548327 On ch=3 n=24 v=100
1548374 Off ch=3 n=17 v=0
1548502 Off ch=3 n=24 v=0
1548505 Off ch=3 n=35 v=0
1548505 Off ch=3 n=35 v=0
1548634 On ch=3 n=12 v=100
1549258 Off ch=3 n=12 v=0
1549493 On ch=3 n=45 v=100
1549604 Off ch=3 n=45 v=0
1550441 On ch=3 n=19 v=100
1550511 On ch=3 n=13 v=100
1550559 On ch=3 n=20 v=100
1550868 Off ch=3 n=19 v=0
1550868 Off ch=3 n=13 v=0
1550868 Off ch=3 n=20 v=0
1551040 On ch=3 n=19 v=100
1551040 On ch=3 n=20 v=100
1551051 Off ch=3 n=19 v=0
1551152 Off ch=3 n=20 v=0
1551757 On ch=3 n=16 v=100
1551768 On ch=3 n=15 v=100
1551817 Off ch=3 n=16 v=0
1552178 Off ch=3 n=15 v=0
1552549 On ch=3 n=13 v=100
1552656 On ch=3 n=14 v=100
1552657 Off ch=3 n=13 v=0
1552744 Off ch=3 n=14 v=0
1552745 On ch=3 n=13 v=100
1552807 On ch=3 n=25 v=100
1552812 Off ch=3 n=13 v=0
1553026 Off ch=3 n=25 v=0
1553846 On ch=3 n=21 v=100
1553847 On ch=3 n=18 v=100
1554065 Off ch=3 n=18 v=0
1554095 Off ch=3 n=21 v=0
1554557 On ch=3 n=23 v=100
1554730 On ch=3 n=19 v=100
1554743 Off ch=3 n=23 v=0
1555050 Off ch=3 n=19 v=0
1555107 On ch=3 n=14 v=100
1555135 Off ch=3 n=14 v=0
1555170 On ch=3 n=14 v=100
1555182 On ch=3 n=9 v=100
1555205 Off ch=3 n=14 v=0
1555339 Off ch=3 n=9 v=0
1555340 On ch=3 n=7 v=100
1555346 On ch=3 n=54 v=100
1555504 Off ch=3 n=7 v=0
1555698 Off ch=3 n=54 v=0
1556158 On ch=3 n=12 v=100
1556201 On ch=3 n=6 v=100
1556430 Off ch=3 n=6 v=0
1556436 Off ch=3 n=12 v=0
1556466 On ch=3 n=25 v=100
1556680 On ch=3 n=13 v=100
1556685 Off ch=3 n=25 v=0
1556747 Off ch=3 n=13 v=0
1556748 On ch=3 n=14 v=100
1556835 On ch=3 n=13 v=100
1556836 Off ch=3 n=14 v=0
1556943 Off ch=3 n=13 v=0
1557048 On ch=3 n=15 v=100
1557126 Off ch=3 n=15 v=0
1563620 On ch=3 n=19 v=100
1563896 Off ch=3 n=19 v=0
1563934 On ch=3 n=36 v=100
1564025 Off ch=3 n=36 v=0
1565176 On ch=3 n=21 v=100
1565365 Off ch=3 n=21 v=0
1565528 On ch=3 n=15 v=100
1565595 On ch=3 n=8 v=100
1565597 Off ch=3 n=15 v=0
1565643 Off ch=3 n=8 v=0
1565644 On ch=3 n=9 v=100
1565800 Off ch=3 n=9 v=0
1567500 On ch=3 n=14 v=100
1567788 On ch=3 n=24 v=100
1567790 Off ch=3 n=14 v=0
1567922 Off ch=3 n=24 v=0
1567962 On ch=3 n=43 v=100
1568014 On ch=3 n=7 v=100
1568220 On ch=3 n=34 v=100
1568248 Off ch=3 n=43 v=0
1568248 Off ch=3 n=7 v=0
1568381 Off ch=3 n=34 v=0
1568437 On ch=3 n=32 v=100
1568507 On ch=3 n=9 v=100
1568611 Off ch=3 n=32 v=0
1569492 Off ch=3 n=9 v=0
1569494 On ch=3 n=15 v=100
1569605 Off ch=3 n=15 v=0
1574542 On ch=3 n=4 v=100
1574777 Off ch=3 n=4 v=0
1576341 On ch=3 n=29 v=100
1576348 On ch=3 n=39 v=100
1576349 On ch=3 n=38 v=100
1576352 On ch=3 n=23 v=100
1576405 Off ch=3 n=29 v=0
1576586 Off ch=3 n=23 v=0
1576629 Off ch=3 n=39 v=0
1576687 Off ch=3 n=38 v=0
1579444 On ch=3 n=11 v=100
1580150 Off ch=3 n=11 v=0
1580453 On ch=3 n=56 v=100
1580753 On ch=3 n=29 v=100
1580783 On ch=3 n=21 v=100
1580819 On ch=3 n=30 v=100
1580919 Off ch=3 n=56 v=0
1581012 Off ch=3 n=21 v=0
1581017 Off ch=3 n=29 v=0
1581041 Off ch=3 n=30 v=0
1581176 On ch=3 n=16 v=100
1581517 Off ch=3 n=16 v=0
1581581 On ch=3 n=12 v=100
1582003 Off ch=3 n=12 v=0
1583430 On ch=3 n=10 v=100
1583487 Off ch=3 n=10 v=0
1583493 On ch=3 n=10 v=100
1583604 Off ch=3 n=10 v=0
1584061 On ch=3 n=33 v=100
1584131 On ch=3 n=22 v=100
1584204 On ch=3 n=25 v=100
1584351 Off ch=3 n=33 v=0
1584358 Off ch=3 n=22 v=0
1584384 Off ch=3 n=25 v=0
1584718 On ch=3 n=24 v=100
1584750 On ch=3 n=21 v=100
1584750 On ch=3 n=21 v=100
1584810 On ch=3 n=16 v=100
1585114 Off ch=3 n=24 v=0
1585130 On ch=3 n=14 v=100
1585136 Off ch=3 n=16 v=0
1585161 Off ch=3 n=21 v=0
1585161 Off ch=3 n=21 v=0
1585594 Off ch=3 n=14 v=0
1585827 On ch=3 n=24 v=100
1585848 On ch=3 n=38 v=100
1586092 Off ch=3 n=24 v=0
1586132 Off ch=3 n=38 v=0
1586414 On ch=3 n=14 v=100
1586431 On ch=3 n=15 v=100
1586470 On ch=3 n=21 v=100
1586564 Off ch=3 n=14 v=0
1586605 Off ch=3 n=15 v=0
1586649 On ch=3 n=41 v=100
1586681 Off ch=3 n=21 v=0
1587227 On ch=3 n=21 v=100
1587479 Off ch=3 n=41 v=0
1587480 Off ch=3 n=21 v=0
1587982 On ch=3 n=35 v=100
1587982 On ch=3 n=35 v=100
1588007 On ch=3 n=4 v=100
1588256 On ch=3 n=24 v=100
1588259 Off ch=3 n=4 v=0
1588423 On ch=3 n=18 v=100
1588441 Off ch=3 n=35 v=0
1588441 Off ch=3 n=35 v=0
1588642 Off ch=3 n=24 v=0
1588952 Off ch=3 n=18 v=0
1591299 On ch=3 n=10 v=100
1591317 Off ch=3 n=10 v=0
1591505 On ch=3 n=10 v=100
1592330 Off ch=3 n=10 v=0
1593005 On ch=3 n=22 v=100
1593159 On ch=3 n=27 v=100
1593160 On ch=3 n=11 v=100
1593179 On ch=3 n=12 v=100
1593551 Off ch=3 n=11 v=0
1593591 Off ch=3 n=22 v=0
1593596 Off ch=3 n=12 v=0
1593687 On ch=3 n=26 v=100
1593807 Off ch=3 n=27 v=0
1593883 Off ch=3 n=26 v=0
1593892 On ch=3 n=8 v=100
1594613 Off ch=3 n=8 v=0
1594614 On ch=3 n=7 v=100
1594866 On ch=3 n=7 v=100
1594866 Off ch=3 n=7 v=0
1595742 Off ch=3 n=7 v=0
1597275 On ch=3 n=19 v=100
1597508 Off ch=3 n=19 v=0
1597563 On ch=3 n=18 v=100
1597664 Off ch=3 n=18 v=0
1597711 On ch=3 n=24 v=100
1597711 On ch=3 n=18 v=100
1597719 Off ch=3 n=18 v=0
1597742 Off ch=3 n=24 v=0
1597902 On ch=3 n=33 v=100
1597916 On ch=3 n=26 v=100
1597990 Off ch=3 n=33 v=0
1598004 Off ch=3 n=26 v=0
1598693 On ch=3 n=20 v=100
1598829 On ch=3 n=10 v=100
1598920 On ch=3 n=43 v=100
1598920 On ch=3 n=43 v=100
1599016 On ch=3 n=26 v=100
1599138 On ch=3 n=34 v=100
1599187 On ch=3 n=24 v=100
1599192 Off ch=3 n=20 v=0
1599205 Off ch=3 n=10 v=0
1599232 Off ch=3 n=26 v=0
1599263 Off ch=3 n=43 v=0
1599263 Off ch=3 n=43 v=0
1599345 Off ch=3 n=24 v=0
1599346 Off ch=3 n=34 v=0
1603763 On ch=3 n=22 v=100
1603834 On ch=3 n=17 v=100
1604109 Off ch=3 n=17 v=0
1604114 Off ch=3 n=22 v=0
1604132 On ch=3 n=10 v=100
1604979 Off ch=3 n=10 v=0
1604985 On ch=3 n=9 v=100
1605138 On ch=3 n=26 v=100
1605439 Off ch=3 n=9 v=0
1605523 Off ch=3 n=26 v=0
1607181 On ch=3 n=18 v=100
1607612 Off ch=3 n=18 v=0
1607613 On ch=3 n=15 v=100
1607737 Off ch=3 n=15 v=0
1607742 On ch=3 n=26 v=100
1607791 On ch=3 n=18 v=100
1607940 Off ch=3 n=18 v=0
1607941 On ch=3 n=16 v=100
1607942 Off ch=3 n=26 v=0
1607985 On ch=3 n=22 v=100
1608001 Off ch=3 n=16 v=0
1608085 On ch=3 n=10 v=100
1608360 Off ch=3 n=22 v=0
1608469 Off ch=3 n=10 v=0
1608849 On ch=3 n=36 v=100
1608882 On ch=3 n=36 v=100
1608886 On ch=3 n=19 v=100
1609015 Off ch=3 n=36 v=0
1609055 On ch=3 n=51 v=100
1609144 Off ch=3 n=19 v=0
1609209 Off ch=3 n=36 v=0
1609249 On ch=3 n=11 v=100
1609329 Off ch=3 n=51 v=0
1609894 Off ch=3 n=11 v=0
1610226 On ch=3 n=13 v=100
1610290 Off ch=3 n=13 v=0
1611204 On ch=3 n=14 v=100
1611233 On ch=3 n=23 v=100
1611241 Off ch=3 n=14 v=0
1611261 On ch=3 n=5 v=100
1611390 Off ch=3 n=23 v=0
1611456 Off ch=3 n=5 v=0
1612301 On ch=3 n=12 v=100
1612975 Off ch=3 n=12 v=0
1613037 On ch=3 n=12 v=100
1613164 On ch=3 n=14 v=100
1613268 Off ch=3 n=12 v=0
1613336 On ch=3 n=15 v=100
1613339 Off ch=3 n=14 v=0
1613446 Off ch=3 n=15 v=0
1614039 On ch=3 n=14 v=100
1614198 Off ch=3 n=14 v=0
1614246 On ch=3 n=17 v=100
1614358 On ch=3 n=16 v=100
1614380 Off ch=3 n=17 v=0
1614381 On ch=3 n=9 v=100
1614467 On ch=3 n=9 v=100
1614468 Off ch=3 n=16 v=0
1614468 Off ch=3 n=9 v=0
1614576 On ch=3 n=15 v=100
1614595 Off ch=3 n=9 v=0
1615436 Off ch=3 n=15 v=0
1615437 On ch=3 n=3 v=100
1615470 Off ch=3 n=3 v=0
1615496 On ch=3 n=17 v=100
1615611 Off ch=3 n=17 v=0
1615810 On ch=3 n=12 v=100
1616206 On ch=3 n=9 v=100
1616206 Off ch=3 n=12 v=0
1616471 On ch=3 n=19 v=100
1616474 Off ch=3 n=9 v=0
1616563 Off ch=3 n=19 v=0
1616618 On ch=3 n=22 v=100
1616683 Off ch=3 n=22 v=0
1617193 On ch=3 n=12 v=100
1617285 On ch=3 n=8 v=100
1617289 Off ch=3 n=12 v=0
1617651 Off ch=3 n=8 v=0
1617652 On ch=3 n=11 v=100
1618036 Off ch=3 n=11 v=0
1618164 On ch=3 n=11 v=100
1618251 On ch=3 n=11 v=100
1618519 Off ch=3 n=11 v=0
1618630 Off ch=3 n=11 v=0
1619612 On ch=3 n=30 v=100
1619684 On ch=3 n=34 v=100
1619909 Off ch=3 n=30 v=0
1619943 Off ch=3 n=34 v=0
1620402 On ch=3 n=9 v=100
1620808 On ch=3 n=12 v=100
1620811 Off ch=3 n=9 v=0
1621487 Off ch=3 n=12 v=0
1621504 On ch=3 n=11 v=100
1621943 On ch=3 n=21 v=100
1621989 Off ch=3 n=11 v=0
1622030 Off ch=3 n=21 v=0
1622802 On ch=3 n=19 v=100
1622985 Off ch=3 n=19 v=0
1623032 On ch=3 n=1 v=100
1623098 Off ch=3 n=1 v=0
1623157 On ch=3 n=28 v=100
1623369 Off ch=3 n=28 v=0
1623426 On ch=3 n=37 v=100
1623465 On ch=3 n=31 v=100
1623527 On ch=3 n=40 v=100
1623578 Off ch=3 n=37 v=0
1623662 Off ch=3 n=31 v=0
1623850 Off ch=3 n=40 v=0
1624589 On ch=3 n=7 v=100
1624795 Off ch=3 n=7 v=0
1624828 On ch=3 n=5 v=100
1624863 Off ch=3 n=5 v=0
1626774 On ch=3 n=3 v=100
1626835 Off ch=3 n=3 v=0
1626838 On ch=3 n=2 v=100
1627507 On ch=3 n=11 v=100
1627710 On ch=3 n=2 v=100
1627716 Off ch=3 n=2 v=0
1627920 Off ch=3 n=11 v=0
1628243 Off ch=3 n=2 v=0
1628245 On ch=3 n=9 v=100
1628927 Off ch=3 n=9 v=0
1628928 On ch=3 n=10 v=100
1629417 Off ch=3 n=10 v=0
1629879 On ch=3 n=21 v=100
1629977 Off ch=3 n=21 v=0
1630846 On ch=3 n=20 v=100
1630853 On ch=3 n=42 v=100
1631006 Off ch=3 n=20 v=0
1631041 Off ch=3 n=42 v=0
1631416 On ch=3 n=10 v=100
1631600 Off ch=3 n=10 v=0
1632003 On ch=3 n=17 v=100
1632234 On ch=3 n=7 v=100
1632235 Off ch=3 n=17 v=0
1632356 Off ch=3 n=7 v=0
1632371 On ch=3 n=8 v=100
1632433 Off ch=3 n=8 v=0
1632758 On ch=3 n=22 v=100
1633183 Off ch=3 n=22 v=0
1633911 On ch=3 n=8 v=100
1634123 Off ch=3 n=8 v=0
1634124 On ch=3 n=7 v=100
1634645 Off ch=3 n=7 v=0
1636676 On ch=3 n=30 v=100
1637057 Off ch=3 n=30 v=0
1637065 On ch=3 n=19 v=100
1637154 Off ch=3 n=19 v=0
1637166 On ch=3 n=9 v=100
1637353 On ch=3 n=16 v=100
1637353 Off ch=3 n=9 v=0
1637557 On ch=3 n=18 v=100
1637558 Off ch=3 n=16 v=0
1637631 Off ch=3 n=18 v=0
1638516 On ch=3 n=15 v=100
1638709 Off ch=3 n=15 v=0
1638720 On ch=3 n=36 v=100
1638750 On ch=3 n=17 v=100
1638953 Off ch=3 n=17 v=0
1638961 Off ch=3 n=36 v=0
1639773 On ch=3 n=14 v=100
1639968 Off ch=3 n=14 v=0
1640077 On ch=3 n=25 v=100
1640078 On ch=3 n=38 v=100
1640352 Off ch=3 n=25 v=0
1640380 On ch=3 n=16 v=100
1640418 Off ch=3 n=38 v=0
1640690 Off ch=3 n=16 v=0
1641142 On ch=3 n=13 v=100
1641889 Off ch=3 n=13 v=0
1642038 On ch=3 n=30 v=100
1642050 On ch=3 n=12 v=100
1642057 On ch=3 n=21 v=100
1642120 Off ch=3 n=30 v=0
1642382 Off ch=3 n=12 v=0
1642452 Off ch=3 n=21 v=0
1642782 On ch=3 n=43 v=100
1642809 On ch=3 n=29 v=100
1642831 On ch=3 n=30 v=100
1642831 On ch=3 n=30 v=100
1642838 On ch=3 n=50 v=100
1642838 On ch=3 n=50 v=100
1642844 On ch=3 n=11 v=100
1642991 Off ch=3 n=11 v=0
1642994 Off ch=3 n=43 v=0
1643019 Off ch=3 n=29 v=0
1643044 Off ch=3 n=30 v=0
1643044 Off ch=3 n=30 v=0
1643116 Off ch=3 n=50 v=0
1643116 Off ch=3 n=50 v=0
1644280 On ch=3 n=8 v=100
1644834 Off ch=3 n=8 v=0
1644836 On ch=3 n=7 v=100
1645195 Off ch=3 n=7 v=0
1645604 On ch=3 n=3 v=100
1645896 On ch=3 n=10 v=100
1645919 Off ch=3 n=3 v=0
1645946 Off ch=3 n=10 v=0
1646080 On ch=3 n=12 v=100
1646406 Off ch=3 n=12 v=0
1647653 On ch=3 n=29 v=100
1647742 On ch=3 n=39 v=100
1647747 On ch=3 n=19 v=100
1648019 Off ch=3 n=19 v=0
1648035 Off ch=3 n=29 v=0
1648087 Off ch=3 n=39 v=0
1650029 On ch=3 n=15 v=100
1650230 Off ch=3 n=15 v=0
1650567 On ch=3 n=3 v=100
1650675 On ch=3 n=4 v=100
1650675 Off ch=3 n=3 v=0
1650859 Off ch=3 n=4 v=0
1650863 On ch=3 n=11 v=100
1650914 Off ch=3 n=11 v=0
1651017 On ch=3 n=7 v=100
1651017 On ch=3 n=11 v=100
1651052 Off ch=3 n=7 v=0
1651354 On ch=3 n=18 v=100
1651536 Off ch=3 n=11 v=0
1651536 Off ch=3 n=18 v=0
1651602 On ch=3 n=18 v=100
1651603 On ch=3 n=11 v=100
1651603 On ch=3 n=18 v=100
1651603 On ch=3 n=8 v=100
1651614 Off ch=3 n=11 v=0
1651652 Off ch=3 n=18 v=0
1651690 On ch=3 n=5 v=100
1651692 Off ch=3 n=8 v=0
1651736 Off ch=3 n=18 v=0
1651815 On ch=3 n=6 v=100
1651817 Off ch=3 n=5 v=0
1652618 On ch=3 n=24 v=100
1652690 Off ch=3 n=6 v=0
1652712 Off ch=3 n=24 v=0
1653111 On ch=3 n=31 v=100
1653161 Off ch=3 n=31 v=0
1653710 On ch=3 n=11 v=100
1654430 On ch=3 n=14 v=100
1654432 Off ch=3 n=11 v=0
1654583 Off ch=3 n=14 v=0
1654611 On ch=3 n=29 v=100
1654677 Off ch=3 n=29 v=0
1654679 On ch=3 n=18 v=100
1655019 On ch=3 n=27 v=100
1655030 Off ch=3 n=18 v=0
1655046 On ch=3 n=23 v=100
1655090 Off ch=3 n=27 v=0
1655474 Off ch=3 n=23 v=0
1658427 On ch=3 n=37 v=100
1658449 On ch=3 n=61 v=100
1658449 On ch=3 n=61 v=100
1658457 On ch=3 n=21 v=100
1658461 On ch=3 n=4 v=100
1658627 Off ch=3 n=37 v=0
1658649 Off ch=3 n=4 v=0
1658693 Off ch=3 n=21 v=0
1658808 Off ch=3 n=61 v=0
1658808 Off ch=3 n=61 v=0
1659109 On ch=3 n=12 v=100
1659540 Off ch=3 n=12 v=0
1661095 On ch=3 n=44 v=100
1661095 On ch=3 n=44 v=100
1661117 On ch=3 n=21 v=100
1661171 On ch=3 n=40 v=100
1661334 On ch=3 n=8 v=100
1661406 Off ch=3 n=21 v=0
1661500 Off ch=3 n=44 v=0
1661500 Off ch=3 n=44 v=0
1661524 Off ch=3 n=8 v=0
1661534 Off ch=3 n=40 v=0
1661968 On ch=3 n=11 v=100
1662268 Off ch=3 n=11 v=0
1662273 On ch=3 n=9 v=100
1662401 Off ch=3 n=9 v=0
1665807 On ch=3 n=38 v=100
1665940 Off ch=3 n=38 v=0
1672773 On ch=3 n=41 v=100
1672773 On ch=3 n=41 v=100
1672843 On ch=3 n=28 v=100
1672843 On ch=3 n=28 v=100
1672854 On ch=3 n=11 v=100
1673045 Off ch=3 n=11 v=0
1673063 Off ch=3 n=41 v=0
1673063 Off ch=3 n=41 v=0
1673073 Off ch=3 n=28 v=0
1673073 Off ch=3 n=28 v=0
1673224 On ch=3 n=13 v=100
1673754 On ch=3 n=48 v=100
1673789 Off ch=3 n=13 v=0
1673854 Off ch=3 n=48 v=0
1673867 On ch=3 n=23 v=100
1674023 Off ch=3 n=23 v=0
1674026 On ch=3 n=35 v=100
1674236 Off ch=3 n=35 v=0
1674245 On ch=3 n=13 v=100
1674245 On ch=3 n=23 v=100
1674757 Off ch=3 n=13 v=0
1674762 On ch=3 n=26 v=100
1674823 Off ch=3 n=23 v=0
1674843 On ch=3 n=56 v=100
1674892 On ch=3 n=23 v=100
1674898 Off ch=3 n=26 v=0
1674903 On ch=3 n=43 v=100
1675017 On ch=3 n=60 v=100
1675069 Off ch=3 n=56 v=0
1675146 Off ch=3 n=23 v=0
1675254 Off ch=3 n=43 v=0
