MFile 1 7 960 
MTrk    
0 Tempo 100000  
TrkEnd    
MTrk    
0 PrCh ch=6 p=53 
0 Meta TrkName "ATAC" 
674289 On ch=3 n=14 v=100
674377 Off ch=3 n=13 v=0
674408 Off ch=3 n=14 v=0
674410 On ch=3 n=11 v=100
674446 Off ch=3 n=11 v=0
674490 On ch=3 n=30 v=100
674611 On ch=3 n=34 v=100
674681 On ch=3 n=20 v=100
674682 Off ch=3 n=30 v=0
674694 Off ch=3 n=34 v=0
674984 Off ch=3 n=20 v=0
674986 On ch=3 n=10 v=100
675256 Off ch=3 n=10 v=0
675273 On ch=3 n=6 v=100
675275 On ch=3 n=12 v=100
675305 Off ch=3 n=6 v=0
675308 On ch=3 n=20 v=100
675309 Off ch=3 n=12 v=0
675518 Off ch=3 n=20 v=0
675800 On ch=3 n=30 v=100
675852 Off ch=3 n=30 v=0
675860 On ch=3 n=16 v=100
675908 Off ch=3 n=16 v=0
676413 On ch=3 n=4 v=100
676547 Off ch=3 n=4 v=0
676567 On ch=3 n=15 v=100
676662 On ch=3 n=13 v=100
676667 Off ch=3 n=15 v=0
676944 On ch=3 n=15 v=100
677005 Off ch=3 n=13 v=0
677262 On ch=3 n=9 v=100
677270 Off ch=3 n=15 v=0
677574 On ch=3 n=27 v=100
677594 Off ch=3 n=9 v=0
677647 Off ch=3 n=27 v=0
677933 On ch=3 n=4 v=100
678100 On ch=3 n=37 v=100
678184 On ch=3 n=7 v=100
678186 Off ch=3 n=4 v=0
678680 Off ch=3 n=37 v=0
678680 Off ch=3 n=7 v=0
678911 On ch=3 n=24 v=100
678973 Off ch=3 n=24 v=0
678976 On ch=3 n=9 v=100
679098 On ch=3 n=5 v=100
679103 Off ch=3 n=9 v=0
681788 On ch=3 n=62 v=100
681923 Off ch=3 n=5 v=0
682010 Off ch=3 n=62 v=0
682060 On ch=3 n=62 v=100
682109 Off ch=3 n=62 v=0
682149 On ch=3 n=62 v=100
682449 Off ch=3 n=62 v=0
683068 On ch=3 n=3 v=100
685487 On ch=3 n=4 v=100
685487 Off ch=3 n=3 v=0
685711 Off ch=3 n=4 v=0
685714 On ch=3 n=19 v=100
685714 On ch=3 n=25 v=100
685869 Off ch=3 n=19 v=0
685916 Off ch=3 n=25 v=0
685924 On ch=3 n=8 v=100
685972 Off ch=3 n=8 v=0
686012 On ch=3 n=3 v=100
686410 Off ch=3 n=3 v=0
686446 On ch=3 n=3 v=100
687062 On ch=3 n=18 v=100
687063 Off ch=3 n=3 v=0
687619 Off ch=3 n=18 v=0
687621 On ch=3 n=13 v=100
688047 Off ch=3 n=13 v=0
688974 On ch=3 n=17 v=100
689046 Off ch=3 n=17 v=0
690338 On ch=3 n=26 v=100
690432 On ch=3 n=26 v=100
690458 On ch=3 n=44 v=100
690459 On ch=3 n=19 v=100
690561 Off ch=3 n=19 v=0
690564 Off ch=3 n=26 v=0
690569 On ch=3 n=28 v=100
690598 Off ch=3 n=26 v=0
690622 Off ch=3 n=44 v=0
690688 Off ch=3 n=28 v=0
690840 On ch=3 n=16 v=100
690999 Off ch=3 n=16 v=0
691504 On ch=3 n=7 v=100
691585 On ch=3 n=15 v=100
691652 Off ch=3 n=7 v=0
691654 On ch=3 n=7 v=100
692034 Off ch=3 n=15 v=0
692748 Off ch=3 n=7 v=0
TrkEnd    
MTrk    
0 PrCh ch=4 p=46 
0 Meta TrkName "LTR" 
16019 On ch=4 n=17 v=100
16181 Off ch=4 n=17 v=0
23862 On ch=4 n=15 v=100
24075 Off ch=4 n=15 v=0
29320 On ch=4 n=4 v=100
29922 Off ch=4 n=4 v=0
29925 On ch=4 n=2 v=100
30117 Off ch=4 n=2 v=0
41605 On ch=4 n=37 v=100
41792 Off ch=4 n=37 v=0
43576 On ch=4 n=4 v=100
44189 Off ch=4 n=4 v=0
44194 On ch=4 n=5 v=100
44472 Off ch=4 n=5 v=0
44473 On ch=4 n=3 v=100
45401 Off ch=4 n=3 v=0
45403 On ch=4 n=2 v=100
47025 On ch=4 n=39 v=100
47229 On ch=4 n=15 v=100
47230 Off ch=4 n=2 v=0
47287 Off ch=4 n=39 v=0
47808 Off ch=4 n=15 v=0
52140 On ch=4 n=55 v=100
52295 Off ch=4 n=55 v=0
55748 On ch=4 n=55 v=100
55903 Off ch=4 n=55 v=0
68382 On ch=4 n=1 v=100
68581 Off ch=4 n=1 v=0
74378 On ch=4 n=64 v=100
74565 Off ch=4 n=64 v=0
75411 On ch=4 n=65 v=100
75597 Off ch=4 n=65 v=0
76432 On ch=4 n=67 v=100
76617 Off ch=4 n=67 v=0
77524 On ch=4 n=4 v=100
77967 Off ch=4 n=4 v=0
77969 On ch=4 n=0 v=100
87106 Off ch=4 n=0 v=0
87107 On ch=4 n=9 v=100
87417 Off ch=4 n=9 v=0
87419 On ch=4 n=12 v=100
87647 Off ch=4 n=12 v=0
87664 On ch=4 n=7 v=100
87782 Off ch=4 n=7 v=0
87882 On ch=4 n=31 v=100
87964 Off ch=4 n=31 v=0
88046 On ch=4 n=36 v=100
88125 Off ch=4 n=36 v=0
88211 On ch=4 n=34 v=100
88285 Off ch=4 n=34 v=0
88370 On ch=4 n=25 v=100
88443 Off ch=4 n=25 v=0
88523 On ch=4 n=36 v=100
88615 Off ch=4 n=36 v=0
88680 On ch=4 n=30 v=100
88761 Off ch=4 n=30 v=0
88851 On ch=4 n=30 v=100
88927 Off ch=4 n=30 v=0
89002 On ch=4 n=37 v=100
89002 On ch=4 n=37 v=100
89101 Off ch=4 n=37 v=0
89101 Off ch=4 n=37 v=0
89165 On ch=4 n=33 v=100
89244 Off ch=4 n=33 v=0
89320 On ch=4 n=29 v=100
89414 Off ch=4 n=29 v=0
89483 On ch=4 n=38 v=100
89576 Off ch=4 n=38 v=0
89644 On ch=4 n=33 v=100
89734 Off ch=4 n=33 v=0
89806 On ch=4 n=33 v=100
89880 Off ch=4 n=33 v=0
89956 On ch=4 n=28 v=100
90037 Off ch=4 n=28 v=0
90119 On ch=4 n=37 v=100
90214 Off ch=4 n=37 v=0
90280 On ch=4 n=31 v=100
90358 Off ch=4 n=31 v=0
90439 On ch=4 n=38 v=100
90531 Off ch=4 n=38 v=0
90757 On ch=4 n=28 v=100
90831 Off ch=4 n=28 v=0
90913 On ch=4 n=32 v=100
90993 Off ch=4 n=32 v=0
91072 On ch=4 n=43 v=100
91168 Off ch=4 n=43 v=0
91232 On ch=4 n=31 v=100
91326 Off ch=4 n=31 v=0
91386 On ch=4 n=32 v=100
91471 Off ch=4 n=32 v=0
91556 On ch=4 n=45 v=100
91621 Off ch=4 n=45 v=0
91868 On ch=4 n=32 v=100
91940 Off ch=4 n=32 v=0
92023 On ch=4 n=28 v=100
92107 Off ch=4 n=28 v=0
92190 On ch=4 n=31 v=100
92265 Off ch=4 n=31 v=0
92341 On ch=4 n=28 v=100
92425 Off ch=4 n=28 v=0
92505 On ch=4 n=35 v=100
92593 Off ch=4 n=35 v=0
92665 On ch=4 n=33 v=100
92756 Off ch=4 n=33 v=0
92827 On ch=4 n=27 v=100
92902 Off ch=4 n=27 v=0
92980 On ch=4 n=39 v=100
93070 Off ch=4 n=39 v=0
93140 On ch=4 n=33 v=100
93219 Off ch=4 n=33 v=0
93295 On ch=4 n=28 v=100
93379 Off ch=4 n=28 v=0
93457 On ch=4 n=38 v=100
93548 Off ch=4 n=38 v=0
93617 On ch=4 n=33 v=100
93696 Off ch=4 n=33 v=0
93771 On ch=4 n=27 v=100
93856 Off ch=4 n=27 v=0
93938 On ch=4 n=49 v=100
94010 Off ch=4 n=49 v=0
94095 On ch=4 n=30 v=100
94174 Off ch=4 n=30 v=0
94253 On ch=4 n=34 v=100
94333 Off ch=4 n=34 v=0
94531 On ch=4 n=34 v=100
94664 Off ch=4 n=34 v=0
94886 On ch=4 n=41 v=100
94975 Off ch=4 n=41 v=0
97205 On ch=4 n=9 v=100
97766 Off ch=4 n=9 v=0
102833 On ch=4 n=12 v=100
103037 Off ch=4 n=12 v=0
106161 On ch=4 n=21 v=100
106478 On ch=4 n=46 v=100
106517 Off ch=4 n=21 v=0
106519 On ch=4 n=9 v=100
106778 Off ch=4 n=46 v=0
106803 Off ch=4 n=9 v=0
107141 On ch=4 n=47 v=100
107145 On ch=4 n=10 v=100
107438 Off ch=4 n=10 v=0
107478 Off ch=4 n=47 v=0
108074 On ch=4 n=58 v=100
108075 On ch=4 n=8 v=100
108203 Off ch=4 n=8 v=0
108206 On ch=4 n=5 v=100
108218 Off ch=4 n=58 v=0
109300 Off ch=4 n=5 v=0
109506 On ch=4 n=33 v=100
109717 Off ch=4 n=33 v=0
109724 On ch=4 n=5 v=100
114482 Off ch=4 n=5 v=0
124390 On ch=4 n=19 v=100
124554 Off ch=4 n=19 v=0
128455 On ch=4 n=39 v=100
128689 Off ch=4 n=39 v=0
129450 On ch=4 n=13 v=100
129606 Off ch=4 n=13 v=0
135138 On ch=4 n=22 v=100
135666 Off ch=4 n=22 v=0
135669 On ch=4 n=6 v=100
135859 Off ch=4 n=6 v=0
144430 On ch=4 n=47 v=100
144472 On ch=4 n=5 v=100
144542 Off ch=4 n=47 v=0
145018 Off ch=4 n=5 v=0
151116 On ch=4 n=38 v=100
151202 Off ch=4 n=38 v=0
156350 On ch=4 n=11 v=100
156531 Off ch=4 n=11 v=0
156763 On ch=4 n=48 v=100
156805 On ch=4 n=9 v=100
156833 On ch=4 n=18 v=100
156914 Off ch=4 n=48 v=0
156932 Off ch=4 n=9 v=0
157218 Off ch=4 n=18 v=0
164767 On ch=4 n=15 v=100
164936 Off ch=4 n=15 v=0
166938 On ch=4 n=11 v=100
167078 Off ch=4 n=11 v=0
168948 On ch=4 n=12 v=100
168981 Off ch=4 n=12 v=0
170312 On ch=4 n=50 v=100
170403 Off ch=4 n=50 v=0
171778 On ch=4 n=17 v=100
172097 Off ch=4 n=17 v=0
172744 On ch=4 n=16 v=100
173271 Off ch=4 n=16 v=0
174146 On ch=4 n=23 v=100
174255 On ch=4 n=17 v=100
174270 Off ch=4 n=23 v=0
174377 Off ch=4 n=17 v=0
176549 On ch=4 n=15 v=100
176827 Off ch=4 n=15 v=0
185283 On ch=4 n=25 v=100
185302 On ch=4 n=6 v=100
185455 Off ch=4 n=25 v=0
185902 Off ch=4 n=6 v=0
187090 On ch=4 n=4 v=100
187421 Off ch=4 n=4 v=0
187423 On ch=4 n=2 v=100
187739 Off ch=4 n=2 v=0
188886 On ch=4 n=5 v=100
189796 Off ch=4 n=5 v=0
197875 On ch=4 n=18 v=100
198040 Off ch=4 n=18 v=0
204446 On ch=4 n=4 v=100
204763 Off ch=4 n=4 v=0
205492 On ch=4 n=4 v=100
205874 Off ch=4 n=4 v=0
214001 On ch=4 n=41 v=100
214014 On ch=4 n=36 v=100
214167 Off ch=4 n=41 v=0
214194 Off ch=4 n=36 v=0
216383 On ch=4 n=15 v=100
216537 Off ch=4 n=15 v=0
218901 On ch=4 n=9 v=100
218902 On ch=4 n=35 v=100
219034 Off ch=4 n=9 v=0
219063 Off ch=4 n=35 v=0
219199 On ch=4 n=22 v=100
219283 Off ch=4 n=22 v=0
219299 On ch=4 n=29 v=100
219524 Off ch=4 n=29 v=0
221460 On ch=4 n=15 v=100
221594 Off ch=4 n=15 v=0
221742 On ch=4 n=16 v=100
221972 Off ch=4 n=16 v=0
222003 On ch=4 n=13 v=100
222435 Off ch=4 n=13 v=0
222438 On ch=4 n=5 v=100
222493 Off ch=4 n=5 v=0
223257 On ch=4 n=8 v=100
223507 Off ch=4 n=8 v=0
225458 On ch=4 n=4 v=100
226097 Off ch=4 n=4 v=0
242074 On ch=4 n=20 v=100
242182 Off ch=4 n=20 v=0
255503 On ch=4 n=25 v=100
255658 Off ch=4 n=25 v=0
265518 On ch=4 n=6 v=100
265775 On ch=4 n=22 v=100
265829 Off ch=4 n=6 v=0
266000 Off ch=4 n=22 v=0
266001 On ch=4 n=5 v=100
268022 On ch=4 n=3 v=100
268022 Off ch=4 n=5 v=0
272612 Off ch=4 n=3 v=0
272614 On ch=4 n=6 v=100
272871 On ch=4 n=22 v=100
272925 Off ch=4 n=6 v=0
273096 Off ch=4 n=22 v=0
305510 On ch=4 n=4 v=100
305742 Off ch=4 n=4 v=0
306526 On ch=4 n=3 v=100
307736 Off ch=4 n=3 v=0
309089 On ch=4 n=35 v=100
309100 On ch=4 n=3 v=100
309184 Off ch=4 n=35 v=0
313511 Off ch=4 n=3 v=0
317541 On ch=4 n=11 v=100
317683 Off ch=4 n=11 v=0
319332 On ch=4 n=18 v=100
319502 Off ch=4 n=18 v=0
320499 On ch=4 n=0 v=100
325124 Off ch=4 n=0 v=0
327974 On ch=4 n=25 v=100
328080 On ch=4 n=28 v=100
328086 Off ch=4 n=25 v=0
328108 On ch=4 n=51 v=100
328303 Off ch=4 n=28 v=0
328309 On ch=4 n=21 v=100
328510 Off ch=4 n=21 v=0
328520 On ch=4 n=27 v=100
328588 On ch=4 n=40 v=100
328698 On ch=4 n=41 v=100
328760 Off ch=4 n=27 v=0
329042 Off ch=4 n=51 v=0
329061 Off ch=4 n=40 v=0
329318 Off ch=4 n=41 v=0
344306 On ch=4 n=35 v=100
344435 Off ch=4 n=35 v=0
344943 On ch=4 n=2 v=100
345812 Off ch=4 n=2 v=0
352062 On ch=4 n=4 v=100
352213 Off ch=4 n=4 v=0
352384 On ch=4 n=11 v=100
352537 Off ch=4 n=11 v=0
352958 On ch=4 n=50 v=100
353173 Off ch=4 n=50 v=0
360069 On ch=4 n=12 v=100
360166 Off ch=4 n=12 v=0
366418 On ch=4 n=12 v=100
366536 Off ch=4 n=12 v=0
367211 On ch=4 n=6 v=100
367243 Off ch=4 n=6 v=0
367251 On ch=4 n=12 v=100
367430 Off ch=4 n=12 v=0
369228 On ch=4 n=11 v=100
369523 Off ch=4 n=11 v=0
379238 On ch=4 n=9 v=100
380398 Off ch=4 n=9 v=0
385138 On ch=4 n=7 v=100
385627 Off ch=4 n=7 v=0
404842 On ch=4 n=14 v=100
405309 Off ch=4 n=14 v=0
434686 On ch=4 n=34 v=100
434799 Off ch=4 n=34 v=0
434809 On ch=4 n=29 v=100
435049 On ch=4 n=23 v=100
435122 Off ch=4 n=29 v=0
435134 Off ch=4 n=23 v=0
440320 On ch=4 n=11 v=100
442459 On ch=4 n=8 v=100
442462 Off ch=4 n=11 v=0
442768 On ch=4 n=9 v=100
442768 Off ch=4 n=8 v=0
443215 Off ch=4 n=9 v=0
443227 On ch=4 n=12 v=100
444587 Off ch=4 n=12 v=0
453477 On ch=4 n=5 v=100
453484 On ch=4 n=33 v=100
453991 Off ch=4 n=5 v=0
453997 On ch=4 n=6 v=100
454146 Off ch=4 n=33 v=0
454408 Off ch=4 n=6 v=0
454415 On ch=4 n=4 v=100
454703 Off ch=4 n=4 v=0
455568 On ch=4 n=7 v=100
455768 On ch=4 n=11 v=100
455774 Off ch=4 n=7 v=0
455904 Off ch=4 n=11 v=0
456825 On ch=4 n=11 v=100
457314 Off ch=4 n=11 v=0
463019 On ch=4 n=6 v=100
464244 On ch=4 n=12 v=100
466008 Off ch=4 n=6 v=0
466678 Off ch=4 n=12 v=0
466681 On ch=4 n=4 v=100
468666 Off ch=4 n=4 v=0
468667 On ch=4 n=7 v=100
468809 Off ch=4 n=7 v=0
475598 On ch=4 n=1 v=100
476152 Off ch=4 n=1 v=0
484810 On ch=4 n=10 v=100
485279 On ch=4 n=51 v=100
485364 Off ch=4 n=10 v=0
485609 On ch=4 n=11 v=100
488235 Off ch=4 n=51 v=0
489651 On ch=4 n=10 v=100
489787 Off ch=4 n=11 v=0
490181 Off ch=4 n=10 v=0
503569 On ch=4 n=2 v=100
503917 Off ch=4 n=2 v=0
505433 On ch=4 n=2 v=100
506206 Off ch=4 n=2 v=0
507565 On ch=4 n=2 v=100
507952 Off ch=4 n=2 v=0
516703 On ch=4 n=31 v=100
516704 On ch=4 n=5 v=100
518405 On ch=4 n=9 v=100
518409 Off ch=4 n=5 v=0
518854 Off ch=4 n=31 v=0
519796 Off ch=4 n=9 v=0
519798 On ch=4 n=12 v=100
519807 Off ch=4 n=12 v=0
519876 On ch=4 n=12 v=100
520817 On ch=4 n=25 v=100
520971 Off ch=4 n=12 v=0
520997 Off ch=4 n=25 v=0
525179 On ch=4 n=24 v=100
525559 On ch=4 n=18 v=100
525559 Off ch=4 n=24 v=0
526690 Off ch=4 n=18 v=0
526697 On ch=4 n=13 v=100
527665 Off ch=4 n=13 v=0
529392 On ch=4 n=30 v=100
529417 On ch=4 n=11 v=100
529493 On ch=4 n=10 v=100
529499 Off ch=4 n=30 v=0
529499 Off ch=4 n=11 v=0
529873 On ch=4 n=9 v=100
529873 Off ch=4 n=10 v=0
529874 On ch=4 n=46 v=100
530002 Off ch=4 n=9 v=0
530039 On ch=4 n=25 v=100
530078 Off ch=4 n=46 v=0
530183 Off ch=4 n=25 v=0
531922 On ch=4 n=23 v=100
532158 Off ch=4 n=23 v=0
540290 On ch=4 n=17 v=100
540524 On ch=4 n=8 v=100
540529 Off ch=4 n=17 v=0
542786 Off ch=4 n=8 v=0
542877 On ch=4 n=5 v=100
543099 Off ch=4 n=5 v=0
544105 On ch=4 n=44 v=100
544206 On ch=4 n=24 v=100
544250 Off ch=4 n=44 v=0
544589 On ch=4 n=28 v=100
544597 Off ch=4 n=24 v=0
544721 Off ch=4 n=28 v=0
550527 On ch=4 n=5 v=100
551353 Off ch=4 n=5 v=0
551357 On ch=4 n=5 v=100
551481 Off ch=4 n=5 v=0
552100 On ch=4 n=5 v=100
553223 Off ch=4 n=5 v=0
553258 On ch=4 n=3 v=100
553569 Off ch=4 n=3 v=0
555220 On ch=4 n=20 v=100
555297 Off ch=4 n=20 v=0
556561 On ch=4 n=3 v=100
556756 Off ch=4 n=3 v=0
556759 On ch=4 n=2 v=100
557038 Off ch=4 n=2 v=0
613026 On ch=4 n=9 v=100
613164 Off ch=4 n=9 v=0
617280 On ch=4 n=5 v=100
617631 Off ch=4 n=5 v=0
626132 On ch=4 n=16 v=100
626478 Off ch=4 n=16 v=0
629832 On ch=4 n=28 v=100
629844 On ch=4 n=2 v=100
629892 Off ch=4 n=28 v=0
631113 On ch=4 n=3 v=100
631123 Off ch=4 n=2 v=0
632796 On ch=4 n=24 v=100
632844 On ch=4 n=9 v=100
632846 Off ch=4 n=3 v=0
632855 Off ch=4 n=24 v=0
633159 Off ch=4 n=9 v=0
633161 On ch=4 n=1 v=100
633351 Off ch=4 n=1 v=0
636539 On ch=4 n=31 v=100
636649 Off ch=4 n=31 v=0
638416 On ch=4 n=28 v=100
638578 Off ch=4 n=28 v=0
638584 On ch=4 n=9 v=100
638823 Off ch=4 n=9 v=0
645222 On ch=4 n=2 v=100
650720 Off ch=4 n=2 v=0
650725 On ch=4 n=4 v=100
651204 Off ch=4 n=4 v=0
671739 On ch=4 n=35 v=100
671871 Off ch=4 n=35 v=0
682829 On ch=4 n=32 v=100
682851 On ch=4 n=12 v=100
683068 Off ch=4 n=12 v=0
683076 Off ch=4 n=32 v=0
688047 On ch=4 n=24 v=100
688408 Off ch=4 n=24 v=0
688793 On ch=4 n=18 v=100
688978 Off ch=4 n=18 v=0
690868 On ch=4 n=31 v=100
691108 Off ch=4 n=31 v=0
692768 On ch=4 n=8 v=100
692774 On ch=4 n=45 v=100
693278 Off ch=4 n=8 v=0
693279 On ch=4 n=6 v=100
694324 Off ch=4 n=45 v=0
698035 Off ch=4 n=6 v=0
TrkEnd    
